course_id,module_id,category,children,start
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,YWxCRDTRdAZyAv6m9dFCg5AoKF75CHGP,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,8ma8vdVbNPuHPQZWwyeQLsc1Pyc211fi,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,HO3a42vaaF83wQJbv8q9CmlM593s6eVL,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Rx94dNth0nhZMiooPhfqxfDtERJphaPF,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,LRH7kTFtL0aA6njVWdGYWfdgNxUZZzEh,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,ICPnE7kOCAIb17ZnBjengPO8EPXs5mZg,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,R3RXgXPOmG0stYnf6X4j7ESGecav4DpJ,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Ou9lV9TlmYMvyps6aYocJ6cxLWkZFLAi,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,RiWYoIsKGeBfvmfGPbFnnTLDkbFzjODK,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,XsqxiVMzo4s9hrMcyM1iBg6RIQ0MGkYP,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,GJHFmHvNcv3sp68a4vyhFP1bAbxYoaxr,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Ny65c0LRis54mhqhpTJpfb8zNsaTJtZm,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,jdXVqWb6k1iAbuh3WwkdW4rgZYmoNdSn,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,OPKbzQsD4WuIBoXuc9J6xtQifNziimAG,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,tVmskujGZWsE19GMhvG3iYlM1kenMwoQ,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,tVmskujGZWsE19GMhvG3iYlM1kenMwoQ,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,g6BZMTd37UYmOTFz6Ow0ctIMduo1KOaD,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,2wgYaBMM1A0udpvfXjT53PGiTeNU29Ea,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,s7xwNCNz61AdoyCaFle7Opwj7mb1fIyv,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,VA6SdL4i8mzypnivly9yxfqPJEgGUHed,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,7tNLrAOq3BNy8HMh6Ekswl2XjVZCfo5U,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,JV7DCDJJ000wFTtoLalb58AeBqYFYXjX,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,S6ZYjl7xjVLbcarUun8usUUHHVlbwHuE,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,5Zw0UirDdHIpC3Tsq6VdIOhX4PKLOFD9,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,x8q4HPJuWQhxpCt9JZpKHl0L8cIU2PvA,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,U9yuBJ6vSmJ4qTdEGH7xl9TFbOky986a,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,hTG17jlL0WYFZvbcTVyxBxoYYbiCbEhi,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,G5WWBbXvTD1Mzrx6c7UmS942GvM7NC99,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,FrFhBImgnxO0KTLT9OVZamnrjLpIdihd,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,JbhihI2UvGklu5pXZocOioa3moOo70AO,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,vlZziUfr1FcO61hKZwYodW98LEnJywLZ,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,5I40usA97YR2ltgIjPIqtIirQ3E20lwC,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,I1HHaEuLshKvAhyzfWpwm75MOncgg2OR,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,6pTWauJVEoozlyvH6cW5HXxjtUd29BdY,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,nq7sGSICPN8AeMzGr4BHhGCfToZZwwtH,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,CWMzrzpYBE7mrV1kIx169WrigHUIRAI2,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,nk0A8Kj3aLpoCdiKY3lTTt91da4TivjG,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,IrcoFzCJSsko7rhSnGASnJetyfl78bBA,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Rg1NGMbxiT8ykkTnZ8sQ3V2SNk4ZzXh6,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,y1e9NnUJuAtdogvOdlBmXwBkMwrSksWl,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,heWkHwH0bnlOBsKHZkcmY2954cVgOUoM,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,bdmIsTHBhYkQIYaLhmxkej0ue5Vd4vFN,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,5eUKUHZYit8W9gtV6uKmihUdNrfo9PFR,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,w9nnvGj8VdomCngRJtYZdCrnJU762F84,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,a76VJP571q97vt9kx9ZHTi45C2gTQcq1,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,JeDfrGvWiqjKipkb0BuKch7v3UwlGyBP,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Kux3FW2j9ghisyHHNDHSwWps8U3SFQlF,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,5Vp19w6Kt2VII0tHjxf0bt1pxrjYbKix,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,IoHgUKxCAywHhUS1Gq2vkgZkke2VF4Xs,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,uO1aT4DCXPJETZCUaA1bYBf0xmNBzFCq,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,uIUWGISCdlvEEY5GYblr8VX4yrTDa4qX,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,7yKYRSvelaCVhqYG5S6x82Ee1Z9inJzb,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,g9e4sgfZi502iT0rYZSp3qnXK0XbS7Rr,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,EzszpHufMZnKMAigzFIKdutNo2GxKtZT,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,A70JhzLIQ929wZyvwkSNki9NSRhB5Jik,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,00xzYitbaf6rAu6eFY3MNVNIndk24udd,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,KgD1oDKUlqLu08iA5wkMwT7kwxXevIB5,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,HVOBcxhcqoB5vBMBkCWCYUQMFy767tYN,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,wGaupoEgsPeg61p45X3epumRkkwXRbcz,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,uZqsg3FKkpvNJLDaTsD9RVguKK6yIeXD,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,KwhXoofYS92aALHBFsiesv8yFFP3BTTP,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,KygJMYVbRCzwJX8ctyqM14GWB0didndp,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,lQyQ6AH5EWHAZq1L4LKjmRUdZozhvldn,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,IYjGDyFV158JCL1Vs2Z0t43Z6jSjSgqZ,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,q3MudmKsUHn5URrGX3lgZNRvx4XfhXOH,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,DPmj89dw3FcfzFkdZHdbG2dntOFYitom,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,mtpXYxeV0mSEdEBVRZYlzE3LxrMZ03qf,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,5pWCYtCRDbk6SWwGH94ncpjHpcGaoopY,problem,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,HETok1p1PrpLaJHT1gKbVn3etmxSxUQc,sequential,mUZBHI36ipPjAgpAMARC1KqFbiGxSq6I HWyJruayrEyhzWzuanXP2k1d3CzNwVWB RYJbEkCm9MQeUbQsIo8RwQnNVz2GOf36 ZLeF3s32UqDKPxvaEhJJnImAM0aIwEPQ EmMo1UlNciKHpevvOYvToC6zaDQZXWjs fSzHcm40QrB5NiDvbR9Wx4I2t3OfG0YR ABiREQdLzQtFGqDh6DH7elqoGHomnenS ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,lEj9OXlzgpJ86EgUjFFUfNvdXZ8CMPZh,sequential,jwAEEjuZs9uImDSe6MXVctGM35AtA2GS Zff89o0dexjoqhRBRnYbRXCvMGUuN5lb CPc1Fp0r2W9jJxlVTFSRD0sPmMyhwDnB ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,jtxYB6YxJ4VfAKgljAED9hEeZp97QJcp,sequential,AvpFNfXYNpY9xLvYRQvDIjhjvB5IXZtA ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,jv5RuADT4giR2vqiRAIPGHG6ShCnBVV4,sequential,YXtTpREtmYeCJXVYVYZ33b2U6O2fkBfh KeOogDmsZZKzXSiD3PlPKDxyVUhCd4di fdthVNGbmKIcS0DmCYWQffZvSFbkfk0L 6UghKBmwNSr3pO0SruvOqL8KsZqoLKOs Wr1tlxYhKUcrftQneEb7OTVWKNzJLXxp ,2013-12-30T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,DgshMhfbWDGgefPMA5EnQbXZDicBqTI4,sequential,CldWkYQIN9WDqu0KilrRTaFEvgW4ecEq 2re3rBIgemdGNlXb7pnXKkHWgULoJFKf 2Okpwvc8YRWyBitb1oCmBkgbQHbjlGlH GMAbJvUfjR8VCLV2uVBMXGdr28D8JxAM XFYkmvbKLAjImXYWHZC8VpPbVgP7il6x ,2014-01-30T19:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,R10scL7chLmYpLZZM6V9gzfHTjJKze7c,sequential,4Ry7T8uFbIaDjqlSQhuWfsD0MRbeqXho 6GMPnWqA4kgYh0taFp3jSXgcCqFoTHHF 59iRaAn7rMfuP2Ucn9KNz6wlZxiMDARV GOPSzltYoqgitSpOU2BBVlWglIlQwvtn 7Vdkf7C7EaDAh49aEMaFL3MbnPnavQa2 xi19lZwAu0BjvJVsdL3SPURG8BXGwjv1 ,2014-02-19T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,AO66oAITC1SotnxRIv1oiEXAe1pIvcp1,sequential,eGDsxs519DkeeQGOR8N9M8pq6W4U7IdR 0MN9Itnf3DYnlZHnTfRlVDKHYlGj3bn8 trM0yIkFoQNwWWdlMD7tfsmUyQWx4dcA 6LFQUb7iF1xYyVlPOeRKNWPNf60aBBTE HDShTqvemc1wNxunnxoaFOMCU31vNjBS RD3Vb5SS8HXvAByRAUpO7N9rQPibiMJ8 zzBpvL5wWmqElJWLdTXZZvdByrRQtZOY Tbs9AUsyHov23apLRrmkZbGNfYiLys0F sapTXbB9QVS7SlFiVirbwvJlHtQ96v17 UpXxpMxzMvYXFQJReP6wWUa7Vw4hLsqG ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Z3J3mat87DMky8rpwr49uBjNfNLPXOcu,sequential,0EM3SMSQfZxZqU3yHBtBAm1uDcT9CmXM JgVShF5lpY2HjahtUVbbRVvjALB5PLZe ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,hfe8CS1ztQWwy5uWxz8S6MPU9nK48IHq,sequential,90GAsieMuODbZGMmn8cMiWqp8WKiQDg7 APOy95PgfAW5QyXp7G7WDZoZBS0vK9KX 83gKRxVJvzrBQ3qOAejaVa4RKlZHh6pR 1R50UVq9kVg94exMg31rVIBY00deobuS 56Y8W6DJi0hFY2b3C3X0UH1uXkYDygva PTtozdrgNV1vFWuz13yE2SLgteHQ618D nsX8nttZUz7VoQb9GCzVJYA0DPDJiKSy 0sPu8givDguxXuuBVsx1cjefeDaRrHO0 MS2Tf3E3MBSXXjjYi4G5uzhUoC5vAhSX BVqsVvgDepjgpnIXwnATdpFKc9e7aDia NS6ieFPFgXPkosbwxyADewhoikVFwhnY tFGkoCKDrZGHjKYpDqYTVvSGePVni6yH xJEfK44CBlYFtEb44l1Z1mtNhvH8KQ6b ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,qdViUU6x8VHE7JSXfoxCDU5phHnDhNx8,sequential,0aakAthqR7EFMCIaj5keCyxkxAkLSIoe IkSRFfTWGs6NcflXGwGM3zTCfoiZLHYu RiMwoqe0Ht3CACM776zWQzfyDcncQZCP JcnePsON9ZAUjda49R2mS1zOyyZoGRPW coynPGmrheVWPmTtRH1CKALKtq2bZYLa RNEdRX3v1s1Uq8M2qomXVk4dB48vOJfz IA55192pjQQBWONG03p3IOSOFKX0E1KS SIdPWlkhKjWRpppkuLefehPPMWEBvQiJ jUB4dNMKxptLvaMOM5avjVdK9AaPKG61 Fl1nDFaajVmpNyDgU38uUCGgpMEsiwNE ZvZBGYza1zpkhLU5VJ8YpnUbjPFswYoG OCU1HeZa4fCpRSWNSPVsuC4e4Y7PdNQx ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,qw5eO2Nw7wm1qHZG6vruaw99M657aWa7,sequential,dtrRWKRq61u0zNJvHYo8mP98TfJPdZdc ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,pOFDOo5183XmYTHVOIU3O5sFkRfxIwzj,sequential,mdLo082PBUueWi903iRq6ESazQWgbHP4 NAQbU1AjnZeoVQ02YiSGdKEQiwNKNoNN Rmruc3AS7nxeDLmZ5JY6cxqUsunWQCun EBXaJC2BZwvuSrs53AdLFsnX9U8FCZRK ,2013-12-02T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Jp0vsMsDU9uIE9uMD2JVUkBSHZDeSpOS,sequential,jeUvEMFLAPmr5Fj9ZN8CsCGYmHAdjNPi ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,yEPtvs7srl22Bcp0IR63tPJgI3at9gZk,sequential,mvmwQipGVsGwsV4ohRtIqPZVtGJ5Swlf 5rqt7T9q2Rw61oSLbZwuxdG7UVWb4OUE YCTOHEf5lSDz9QFMoudSAS4IsF6W4sur UACopLsHpBYO6JrjMHxDrFbHl0oqlsAC us7TkIE1gVzOYVCb59mUIuNAtULONvF2 nhiKPc0zEP9eyK7st0La0fMod3yWp5Bm z0jBHBKrYjCyrXL9taIQrPZiuaky4HqJ rEXb0y5NQvzw4HNXjQl4y4mvgxyReCdJ XLu8V1E9IK4xq9G901jpd4Y3fsowLcdW wXF1YZd4LsGEhKxAb5jCZGSylu2U8vrl 70P0wS1168Zvk6mefIVvKgSL1wbpt5Dd TKg3EchloM0yD160nmMD4MYWwLVmxi32 Wt6pz9vwmUVElrzB0RobScfN9Ix6aadL qiqdSlugyX9tQONIXJb86LMEHuE6jbx6 XB3oOGGXAJmZEqYcCslLTaqCsAB9Xtr7 W6DtHFOHBjMxtAPuXxm6ZCsczFVxj8DQ XTzrqfqCQloCTbmfq2mzurTNqX51WQfw ii6MXTVGmVzwr2V2JjSNflpqb9wPYIdg hs0USo18dy3cWIqZr75edkMmwU7PYHp5 GQQ3hrf7RmGafMSpa5Z5CVJr0uTUzCPk 18vXWKBcjhqIgDxNavwSiCGANUSu0pBb jMOaIRV55h1X0x0tSLTMdQ4K4BBVCHhR dAhK0R7rLUfzB808oh4c4tIAAnB1F80E MVUp59PsMdPd5PqziEBsHIbV2PBt9vCK hzrIVqpl6ZAnxLLAHhn61TFae2KlYN3Y TBvjWWHtrSIm6mfoxli6uyfmMHnWnFX4 ColGftHVbZ35fq2pKf3PS76B35mbgImA ,2014-03-11T02:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,NGllWpVQX69TO2i9EWrYGtJh7reR0l4l,sequential,czg3z9VAxR4sTVGFKGLh4xLo3RWkvuTk ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,8uwh2QPOxJm3qhnz2T2reNxEPqeYHTe9,sequential,7qWymNJlstetzeJeZO0ovI30UX0Nmbbm ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,An0gC4AgjvbNNvk0y0KzU7lQAFynqXL0,sequential,PmQTn9sWORGPdEnddN2aBxaLe8SJKsk3 6IPpqjbUMC13OhviuKvovAVnKsNSYOlB o5EuWNRcTkdOYkpeO3B24zcfl6EYkfDa OuR03532T9OWZFMqVydnr7gu6xF8jTCM exNdY8HYkTeUKCE851CGtIVIxHPpXuy7 ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,ZvUjpYDdfntu9I01ftZ9PPP8AmO0daSD,sequential,jqVlyyVlGeK04acfo4R8arAuxZAFP8Pw 7F4iUQ58ft7EMEcNcK759JKC3BL4EZtX ,2014-02-20T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,LDl1AUzPpaiIUSL8oyH1ZppNGFqzK4jI,sequential,8M3zNJSlwhDmmPVpQsYCw4WNzVsUpu0J ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,oStUlWbJUMldOkA4BnADx7QsLdFYzQD0,sequential,giUCT3mpgapxuikJQLZVRxN0lUYLKB8M xn0xWNtbx4YTwevnfNSLbkRSkoXg5GJD ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,uY2nyXuHbS1aKzxGITL58qgnVeBEvO5w,sequential,ew3cfawBaeQK4SqzWjKv9rqK0J1sCxp9 ,2014-01-25T02:30:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,vQTKE2iAtv7KKKxvVSH0HYRhVEmzsZuh,sequential,NxlttbHJ6hoksIZDkZcRTYynf7X73o3L ,2014-02-10T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,oqX3ewVFkHfxmbEX6NVWnBLEyy7pYqEO,sequential,QblQ0ZP0iqBCjYoR3g1gizqfALtj1L0U ,2014-02-06T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,8p2h2yzgA26Lrvjr77sMPJCUZuUnAdZ5,sequential,XKCnd8EzqAZwh2HSXpq7rARos2DIEf6J 0A1MCG0nq8PHizURn7LRcF4MQ6NGGlIM ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,sDjxdBbwecVOsdwUW0AwDCSpcZEEDFzo,sequential,7wWJ38pVZoWxUktlcOlGljHPVLxkMJiB lt8ZKDkxwIh5t1jrnGP6QeLTajXeiUmA nTzXRB8x3NycRoWCc55N99MQTrciz6cZ VvlP6htF8in5G6KKrwcxs8g8UyL3YfY7 hLMoXYxRaCYMhBiyHkIv0jSDeukyuMId zuMMTje7iUCkQ5QFexvSbeaHkYrtpWhq bhw03U9REJjV3RYWtDN1BIxWSKLYrDd5 70imZAAepUwKActT797OC5lmUjeJprvW ZaQ5PAPdD6sS1VxfSdgT8rVrE8OyRM6f yvArsOIk87Wv80Usf0rAkhFlwpjH6Zvl GkzNgRHXeEba53cgA4kcFaw2NgjToiYm zQYknXuf5Fqij2vAQgdx0MW5AdvYcJvv jmVm5mVrLAFGbSW0iDA1X4xFPEwBYkCF V4E2po4ZPCB0RIeidhdYyrHACKu5f8jb RdTsn54De8FAOUJhhvZkW4ly2i9JLQPk usod13nSFkxCozncGUI8xKpJ4rsuJLhJ ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,yZOku7g6geAkBEMWCDLpqo0sn6QyEyTk,sequential,HXUGAbe5C7IJ3n3CWD5ww1icZYWobf26 ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,DZyXVVFhIKXNcLOEUCAjnEQXgXDoDqRj,sequential,InvvvDuhxFLzlsg8v9ioqqjBnZd7393H Iix8uwTLzCbwXFnXYA4yMuBTGsbDlNoq rHq89UJpyCTfUdk8LnmOOCt6f5gaD58l YBwy8OhGhRN7FyKvnc7LiKp3BArydraN cMLE7LaUIOqdp6lZza1qigPaIFQp8rr4 TK0aBJpDzvXjIKKe4EFYg496V48V6L0B lSCq2YNr50dsi5EyeHf8JQz6laZZh9k9 ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,RPbTvs3GK1JMRKZ7ym14V7hnPQOC4ajr,sequential,WqI2aeQDZznrrGpcuhsVArn9aceiJpxP ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,sb1jZ96MOZ7t4H8ReGgRtay9t7ItmqyH,sequential,CHeXZaerm4x1oYIDl0EqXMGaor0xuyKE avlm5nUp7CdjvuFYVqZM8uvYUrDmDF9g ZGePFgoTh4AacbbQ53TLXD3KMR14JwgX ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,2GbduIYvcdJkeloGh9uYMraTNUrazq27,sequential,TTiybwJY80qupGZuu1j9NqGAB3394fWF xmjlt3o0o1Ba2nYqF5ds1R1Gc9tRaAF8 ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,B2I9wuPgi2J5lFbyF5PfSu0K35EBMDng,sequential,WkTHusxOVCddrfP6lGk53GeB75mmbvld ,2014-01-27T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,PqOZCszP5JptXSvLkXIQvRguwjdkW7ch,sequential,XpfjqMvWDAg4b3uA2GTEae791CGv3VBS uLu9mi62eAe9t29sm5OIIAmrxyobmPGg ,2014-01-25T02:30:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,46BctTIGPGJ6ab1Ht3HYHB3MnSha3qFA,sequential,k7n9o5XZLP4LI27cPXNGEDuxuCUfm5RQ ,2014-02-18T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,cqgEEEpc87aPYFTQuhRTqA9J3OcN1Zzo,sequential,FulrezVHV9PSj0abeiqHTHQuqHKL2cbn dvrKFVKh4x3bj0jePDcj4Qv5we7PQmNH ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,ImutbSJr2XP4Pwx4lTC5Qic8uvgBw1hx,sequential,BkLweKwlJ9dKquz4tByrX1ER3nU505GE imhSSYdCm8T3QuY1Itk0FxCb0YYyux8a msrCAD9mWIF3wPRpoWvIctReEZTJ6mR3 HamFPRWneI14uUykbb6rJSmT2llzoqSg ,2014-01-06T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,TMeEEa2myAjRQgGO2smNGWfHuardngSt,sequential,8fAJ05Ee2Xlz2sHue2gTEPyNgAlUbqGL ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,NhdBhV5YO3HWh3AbiQdwVaaRX8XjWwon,sequential,RfRUZapJUR75jyGjVS3yLZGcO4erzpLU ftTOahw9f175XczjIDpd77iWcQ29uwv9 iGUXSqImEJPoLAbHnXlCFIS74itTmCye ,2013-12-09T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,aIsULkaaqAcpOglk5ZZhcJx1cHMd8YaD,sequential,p4aYYCiMepkWyykv5zN7psxRUne0ZS8m DSdtkieJDUPnqCjzoizhVoFH7t9AV5F3 6DgOdutXNqgpMoMZ9Q1SGOle1PiW3byo qlByeWHD9tON4Fg7FpaAEK2JBjkQnxly ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Xl5lwNWhYuBXgAYHcPMIQHwHJZAcDC6a,sequential,8loZk87xK7xlJNSzAxIa74Pq7gMJ0rhI YSSMlfXph8FNGfIOHEg1Oi8cEGNctjpR ZNV66yVvOHzt7VLHTSIXlqPeiT3DgOWV JzQbeXsXiNeciyqv2NHJ8VFdopJsoHqP ,2014-01-06T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,pzaRN41vzGuFloBvE1MIwXVA2HqRFqTE,sequential,XWOC4zwY81H8FLd8jTWnk68yZKyKgZkf xcpEOiwMcF0qoQOHF7XL9nfRPbRhDiYx ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,tMOaxYuneP12eIr6l3SaZN7qGRBi2oqe,sequential,,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,F9bhtDDpX5GblAKWpSzEIONkzHlvsdFT,sequential,REEeY5ld0EX6bE1v5EBsGZ3Ps0JlLut7 rb4qQvITkbB8XCXmHZcrEEEfQ1jLOY6f VpVSlYXeq7doOcpL5CSVoHcHQrVf4rF9 sssF7H526MumAfgajvduLX69ESDZIJLz ,2013-12-16T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,Ci5rX29iBZYVQgQXDxGapWzKrQH19yNs,sequential,Oi9tlKHpZiFtxQQIvLeVxpJH8Mu3VNzL jJtTMRT0xJ8Yf2A84aKoRExCjfCUUmGM qTeqbAy7vhEUzZ0xws1yr36qWy4eXkX4 Y2KZ07cmeiaLacOkY8gwUhAPmFHvPHO6 ,null
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,b0hpnK1RZuRHqWX41PmEjsrKekGzBW2D,sequential,R7j1XuOTNATa4hSTWxz1a10BfmGtRbBR Ig5OnYz0kfuTKXb1mzCWQS3U9sHglrPM 1AvZJNQ9dXWw6RlEJbnd7TgBO99eDRBG rkKV53auDwDPN3L7IDt8fFuCNmibuLrr SiiSTRTYY3TComOUqMUpwmHJbaLiTqve VDZNXfF7Bs9nQ0YfHjbnNgd2kVpm9bwi ppuX1Xke5VK25JCf9L1KxGaVbGeT1TDL ,2014-01-06T10:00:00
Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK,ww3Cp9sFgtre6R2z1bo1RGsqfQyIiolY,sequential,n8vVutV0AaGY8kdRKyyMAE2bsRtn53zR gXeKVuUvIqheSD5n9I1aPnb1PJhuuHTW lGbOxXA2InYUTjRV24ug7Qthtw5coP1O 2JAcTlxSp5YrNAQq2ykMe3FY6fUSv4az ,2014-02-19T10:00:00
